"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"qwen8B","Qwen 8B",2589,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",372,114,11,25,6,6,3,2,339,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,6
"qwen8B","Qwen 8B",2660,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",611,194,14,42,19,6,1,10,444,5,5,11,52,1,0,75,1,115,1,14,1,0,77,3,0,17,1,10,1,0,10,1,63,9,40,14,2
"qwen8B","Qwen 8B",2793,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",427,138,11,27,4,6,7,10,365,5,5,8,68,1,0,40,1,115,1,23,1,0,11,3,0,10,1,13,1,0,13,1,64,3,8,4,0
"qwen8B","Qwen 8B",2795,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",286,88,5,22,4,3,9,10,224,5,5,9,35,1,0,10,1,48,1,24,1,0,18,1,0,7,1,6,1,0,10,1,57,3,12,3,0
"qwen8B","Qwen 8B",2860,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",385,129,12,30,12,6,22,10,327,5,5,11,39,7,0,18,3,109,2,21,12,0,12,3,0,8,5,17,1,0,14,1,78,1,24,3,1
"qwen8B","Qwen 8B",2927,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",645,206,15,31,8,7,5,10,541,4,4,8,69,1,0,93,1,161,1,26,16,0,38,4,0,20,1,19,1,0,17,1,90,4,15,3,4
"qwen8B","Qwen 8B",307,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",319,100,14,25,7,7,4,10,274,5,5,8,52,1,0,10,1,61,1,10,9,0,13,3,0,15,1,11,1,0,17,1,77,6,6,1,2
"qwen8B","Qwen 8B",3131,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",479,148,14,27,8,16,3,10,383,5,5,9,86,1,0,35,1,72,1,8,1,0,27,1,0,18,1,14,1,0,15,1,99,1,19,3,0
"qwen8B","Qwen 8B",377,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",546,180,12,32,13,11,15,10,481,4,4,10,60,14,0,59,3,155,3,36,15,0,29,3,0,6,7,14,1,0,10,1,102,10,17,4,4
"qwen8B","Qwen 8B",465,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",455,159,13,38,6,5,13,10,392,6,6,11,58,1,0,33,3,104,2,17,9,0,58,3,0,12,1,19,1,0,17,1,63,1,18,3,4
"qwen8B","Qwen 8B",528,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",399,134,7,33,9,6,4,10,326,6,6,12,46,1,0,27,1,106,1,20,1,0,15,1,0,12,1,15,1,0,9,1,64,3,11,3,1
"qwen8B","Qwen 8B",571,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",300,92,9,29,2,5,0,10,240,3,3,3,51,1,0,20,1,59,1,11,1,0,13,1,0,8,1,8,1,0,10,1,57,4,3,4,2
"qwen8B","Qwen 8B",6,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",266,80,11,20,9,4,1,10,241,4,4,8,52,1,0,8,2,59,1,7,8,0,9,2,0,4,5,5,1,0,16,1,73,10,11,11,5
"qwen8B","Qwen 8B",762,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",339,109,10,48,8,3,9,10,297,7,7,16,55,1,1,13,1,86,1,18,1,1,7,1,1,10,1,10,1,1,20,1,62,6,23,1,2
"qwen8B","Qwen 8B",778,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",315,102,12,28,14,5,3,10,279,5,5,9,69,11,0,30,3,28,2,12,7,0,17,2,0,6,4,13,1,0,13,1,82,10,10,8,3
"qwen8B","Qwen 8B",930,28,"Fikret_Akman","Fikret","Akman","male","turkish","qwen3-8b","Qwen/Qwen3-8B",457,137,12,28,15,7,6,10,379,5,5,12,62,1,0,28,1,87,1,27,1,0,41,1,0,24,1,12,1,0,15,1,71,2,13,5,5
"qwen8B","Qwen 8B",1416,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",429,157,15,30,6,11,9,10,386,3,3,9,54,1,0,36,3,87,3,22,24,0,29,2,0,9,7,20,1,0,16,1,104,3,20,3,2
"qwen8B","Qwen 8B",1485,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",260,112,5,3,3,4,10,10,240,4,4,9,35,10,0,10,3,87,2,22,10,0,10,2,0,4,6,6,1,0,9,1,48,1,18,3,2
"qwen8B","Qwen 8B",1665,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",453,135,11,35,8,8,2,10,365,5,5,13,75,1,0,23,1,98,1,20,1,0,30,1,0,15,1,13,1,0,15,1,63,6,13,5,1
"qwen8B","Qwen 8B",1737,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",345,126,10,25,8,6,12,10,299,5,5,13,40,1,0,19,3,103,2,20,1,0,16,3,3,8,1,13,1,0,7,1,60,3,11,3,0
"qwen8B","Qwen 8B",176,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",517,147,13,30,15,14,3,10,415,3,3,13,68,1,0,32,2,80,2,26,3,0,22,6,0,23,1,42,1,0,10,1,99,4,11,7,5
"qwen8B","Qwen 8B",1871,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",614,211,17,33,16,15,1,10,472,5,5,7,56,1,0,70,1,69,1,39,1,0,58,1,0,19,1,11,1,0,12,1,131,10,29,11,5
"qwen8B","Qwen 8B",1885,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",353,115,12,19,5,8,4,10,294,5,5,12,55,1,0,18,1,71,1,17,1,0,12,1,0,7,1,14,1,0,7,1,81,4,20,4,2
"qwen8B","Qwen 8B",201,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",350,126,7,20,5,5,3,10,296,5,5,11,45,1,0,11,1,102,1,19,1,0,12,1,0,7,1,16,1,0,12,1,61,2,19,5,4
"qwen8B","Qwen 8B",2100,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",295,96,13,15,11,12,0,10,263,5,5,11,61,1,0,15,1,39,1,13,7,0,20,4,0,8,1,11,1,0,15,1,70,7,10,3,3
"qwen8B","Qwen 8B",2147,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",254,85,11,17,5,7,0,10,219,3,3,8,49,1,0,19,1,36,1,3,10,0,11,2,0,8,1,14,1,0,4,1,67,3,10,4,1
"qwen8B","Qwen 8B",2168,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",248,93,6,12,4,3,8,10,213,4,4,8,33,1,0,15,2,66,3,19,9,0,11,4,0,8,1,7,1,0,6,1,40,1,8,3,1
"qwen8B","Qwen 8B",2173,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",376,163,7,19,6,3,3,10,328,3,3,4,36,8,0,41,4,138,2,11,9,0,9,2,0,4,5,12,1,0,12,1,61,3,11,3,0
"qwen8B","Qwen 8B",221,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",462,160,5,30,9,4,11,10,389,5,5,8,53,1,0,28,1,147,1,35,1,0,17,1,0,11,1,16,1,0,8,1,66,4,11,3,1
"qwen8B","Qwen 8B",2566,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",341,96,15,33,8,8,0,10,296,6,6,9,67,1,0,19,1,51,1,6,8,0,9,3,0,12,6,12,1,0,18,1,93,4,13,5,4
"qwen8B","Qwen 8B",2589,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",508,159,12,26,12,10,10,10,426,3,3,13,52,1,0,51,3,134,2,14,14,0,29,4,0,14,1,15,1,0,12,1,92,3,24,8,2
"qwen8B","Qwen 8B",2660,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",301,100,7,16,3,7,5,10,246,5,5,9,58,1,0,12,1,40,1,23,1,0,8,1,0,6,1,7,1,0,11,1,72,1,12,1,2
"qwen8B","Qwen 8B",2793,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",479,139,15,19,11,10,15,10,435,4,4,35,51,11,0,75,3,135,2,31,8,0,17,2,0,8,1,10,1,0,8,1,65,2,3,0,0
"qwen8B","Qwen 8B",2795,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",382,124,10,17,11,11,9,10,322,5,5,10,70,1,0,15,1,52,1,21,14,0,14,2,0,9,1,9,1,0,12,1,110,1,13,1,2
"qwen8B","Qwen 8B",2860,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",369,121,9,30,19,9,13,10,345,4,4,12,41,7,0,18,3,100,2,18,5,0,16,3,0,6,5,15,1,0,7,1,112,3,20,4,2
"qwen8B","Qwen 8B",2927,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",456,143,15,23,12,13,1,10,389,5,5,9,71,1,0,14,1,109,1,30,10,0,13,4,0,20,1,10,1,0,22,1,91,2,8,4,5
"qwen8B","Qwen 8B",307,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",351,114,11,29,10,7,2,10,286,6,6,13,43,1,0,17,1,57,1,25,1,0,12,1,0,12,1,8,1,0,11,1,88,5,7,2,1
"qwen8B","Qwen 8B",3131,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",429,139,16,30,11,12,10,10,405,4,4,10,92,8,0,24,3,106,2,11,8,0,24,5,0,10,5,12,1,0,17,1,99,4,8,6,1
"qwen8B","Qwen 8B",377,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",396,132,9,18,3,6,2,10,320,5,5,13,42,1,0,23,1,104,1,22,7,0,20,3,0,10,1,12,1,0,6,1,68,1,10,2,0
"qwen8B","Qwen 8B",465,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",1015,232,20,26,9,5,25,2,524,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,6,5
"qwen8B","Qwen 8B",528,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",704,217,15,60,15,13,2,10,560,5,5,9,90,1,0,46,1,174,1,25,1,0,32,1,0,13,1,22,1,0,11,1,138,8,13,9,5
"qwen8B","Qwen 8B",571,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",300,92,7,20,6,6,8,10,233,4,4,6,34,1,0,65,1,22,1,7,1,0,11,1,0,13,1,10,1,0,10,1,55,0,1,0,2
"qwen8B","Qwen 8B",6,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",267,67,13,21,4,9,4,10,235,5,5,9,33,1,0,10,1,47,1,11,6,0,10,2,0,4,1,8,1,0,12,1,91,7,10,5,5
"qwen8B","Qwen 8B",762,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",329,123,7,28,9,6,10,10,307,7,7,10,44,1,1,31,1,70,1,17,1,1,17,1,1,13,1,12,1,1,8,1,85,1,11,5,2
"qwen8B","Qwen 8B",778,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",340,129,7,20,10,8,0,10,278,6,6,16,64,1,0,30,1,54,1,2,1,0,13,1,0,4,1,10,1,0,19,1,66,4,14,6,6
"qwen8B","Qwen 8B",930,29,"Gül_Sönmez","Gül","Sönmez","female","turkish","qwen3-8b","Qwen/Qwen3-8B",381,110,8,21,10,5,15,10,337,4,4,12,43,1,0,28,3,102,3,29,7,0,28,5,0,12,1,16,1,0,23,1,44,1,8,2,1
"qwen8B","Qwen 8B",1416,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",341,117,7,32,4,6,12,10,299,3,3,9,35,1,0,17,3,105,3,22,1,0,15,2,0,9,1,12,1,0,14,1,61,2,13,2,1
"qwen8B","Qwen 8B",1485,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",409,135,13,20,5,7,5,10,341,5,5,8,60,1,0,14,1,98,1,10,1,0,18,1,0,8,1,16,1,0,14,1,95,6,13,8,5
"qwen8B","Qwen 8B",1665,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",432,127,12,40,9,6,8,10,370,4,4,8,60,1,0,36,3,121,3,21,13,0,21,4,0,8,1,12,1,0,18,1,65,3,13,8,3
"qwen8B","Qwen 8B",1737,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",221,79,10,13,4,6,0,10,181,4,4,12,38,1,1,10,1,33,1,4,1,1,7,1,1,6,1,6,1,1,7,1,58,5,9,2,0
"qwen8B","Qwen 8B",176,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",380,115,6,21,2,5,11,10,328,3,3,11,59,1,0,26,3,86,2,23,11,0,18,7,0,17,1,15,1,0,10,1,63,3,9,4,0
"qwen8B","Qwen 8B",1871,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",241,94,5,14,7,4,1,10,200,4,4,5,51,1,0,18,1,28,1,4,6,0,21,4,0,11,1,7,1,0,15,1,40,0,15,3,2
"qwen8B","Qwen 8B",1885,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",676,242,15,27,6,6,6,10,488,3,3,5,97,1,0,114,1,175,1,1,1,0,30,2,0,8,1,2,1,0,5,1,51,8,25,8,8
"qwen8B","Qwen 8B",201,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",348,116,12,25,2,7,8,10,296,4,4,13,60,1,0,14,2,71,2,24,3,0,28,3,3,8,1,9,1,0,6,1,63,7,18,5,1
"qwen8B","Qwen 8B",2100,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",353,109,16,32,7,10,6,10,309,4,4,9,59,1,0,15,2,79,2,10,7,0,40,4,0,12,1,8,1,0,7,1,70,7,12,4,4
"qwen8B","Qwen 8B",2147,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",332,95,7,16,15,4,8,10,256,6,6,12,34,1,0,19,1,33,1,13,1,0,58,2,0,9,1,10,1,0,14,1,54,6,10,5,2
"qwen8B","Qwen 8B",2168,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",356,107,18,35,4,9,2,10,286,3,3,5,55,1,0,24,1,54,1,15,4,0,20,4,0,8,1,8,1,0,16,1,81,2,14,5,3
"qwen8B","Qwen 8B",2173,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",463,160,12,32,7,6,5,10,369,5,5,11,67,1,0,32,1,95,1,22,7,0,37,2,0,9,1,19,1,0,3,1,74,4,15,5,0
"qwen8B","Qwen 8B",221,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",329,119,11,22,3,6,0,10,284,5,5,11,43,1,0,13,1,96,1,19,8,0,11,2,0,8,1,7,1,0,7,1,69,9,6,5,0
"qwen8B","Qwen 8B",2566,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",289,92,7,24,9,5,1,10,251,5,5,12,48,1,0,15,1,38,1,17,9,0,13,3,0,15,1,11,1,0,11,1,71,2,7,2,0
"qwen8B","Qwen 8B",2589,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",324,105,10,15,8,7,6,2,296,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,3
"qwen8B","Qwen 8B",2660,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",346,124,12,25,7,9,8,10,312,4,4,10,57,1,0,13,2,82,2,13,15,0,17,3,0,6,1,11,1,0,10,1,93,3,20,5,1
"qwen8B","Qwen 8B",2793,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",601,191,23,28,10,12,3,10,516,3,3,12,87,1,0,85,1,85,1,20,1,0,42,1,0,13,1,20,1,0,64,1,88,6,7,5,2
"qwen8B","Qwen 8B",2795,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",303,96,8,20,12,7,3,10,259,5,5,9,79,1,0,17,1,32,1,15,1,0,19,3,3,5,1,10,1,0,9,1,64,5,13,3,2
"qwen8B","Qwen 8B",2860,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",316,121,7,32,3,4,5,10,284,5,5,10,44,1,0,21,2,67,2,16,8,0,12,3,0,10,4,17,1,0,9,1,78,3,18,1,4
"qwen8B","Qwen 8B",2927,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",2660,1128,7,13,33,1,7,2,2066,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"qwen8B","Qwen 8B",307,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",294,103,9,34,10,8,5,10,283,4,4,9,67,15,0,21,2,68,1,9,16,0,20,3,3,5,5,13,1,0,10,1,61,9,5,6,0
"qwen8B","Qwen 8B",3131,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",366,107,6,19,12,7,3,10,277,5,5,8,41,1,0,17,1,72,1,6,1,0,16,1,0,15,1,10,1,0,16,1,76,1,7,7,0
"qwen8B","Qwen 8B",377,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",549,178,11,38,14,7,10,10,433,5,5,9,55,1,0,24,1,140,1,18,1,0,39,1,0,12,1,13,1,0,24,1,99,10,14,1,2
"qwen8B","Qwen 8B",465,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",558,165,11,48,8,10,1,10,456,5,5,10,73,1,0,27,1,161,1,19,1,0,21,1,0,10,1,16,1,0,29,1,90,4,21,1,5
"qwen8B","Qwen 8B",528,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",318,97,8,25,14,6,0,10,259,7,7,16,56,1,0,52,1,38,1,4,1,0,9,1,0,12,1,13,1,0,13,1,46,3,5,0,1
"qwen8B","Qwen 8B",571,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",555,186,14,34,8,8,5,10,482,5,5,13,46,1,0,69,1,79,1,14,1,0,104,1,0,37,1,17,1,0,14,1,89,1,13,3,4
"qwen8B","Qwen 8B",6,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",247,82,7,20,4,2,5,10,219,4,4,9,34,1,0,8,2,69,1,13,8,0,11,2,0,7,1,7,1,0,7,1,54,6,12,10,4
"qwen8B","Qwen 8B",762,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",221,64,7,19,8,7,0,10,185,5,5,9,38,1,0,16,1,16,1,3,1,0,15,1,0,12,1,11,1,0,12,1,53,4,9,4,0
"qwen8B","Qwen 8B",778,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",273,76,13,12,10,15,0,10,218,5,5,6,73,1,0,26,1,10,1,1,1,0,12,1,0,4,1,11,1,0,3,1,72,10,5,8,5
"qwen8B","Qwen 8B",930,39,"Hatice_Şeker","Hatice","Şeker","female","turkish","qwen3-8b","Qwen/Qwen3-8B",476,134,8,30,13,7,9,10,397,5,5,13,34,1,0,51,1,99,1,34,1,0,20,1,0,12,1,13,1,0,20,1,101,1,10,1,2
"qwen8B","Qwen 8B",1416,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",318,103,6,25,10,9,4,10,276,4,4,8,63,1,0,34,1,33,1,16,4,4,16,3,3,8,1,16,1,0,13,1,69,3,7,2,2
"qwen8B","Qwen 8B",1485,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",276,98,9,16,10,7,6,10,235,4,4,12,51,1,0,14,1,23,1,6,9,0,29,2,0,8,1,8,1,0,12,1,72,3,9,1,3
"qwen8B","Qwen 8B",1665,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",414,122,14,33,11,11,11,10,375,4,4,7,65,16,0,27,3,111,3,31,14,14,20,4,4,4,7,14,1,0,9,1,87,9,12,5,1
"qwen8B","Qwen 8B",1737,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",397,143,17,24,3,9,11,10,373,4,4,11,35,8,0,11,3,122,3,36,10,0,11,3,0,6,5,11,1,0,7,1,123,6,14,4,2
"qwen8B","Qwen 8B",176,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",516,154,11,28,14,10,7,10,430,7,7,13,68,1,0,25,4,160,2,21,1,0,30,1,0,21,1,17,1,0,9,1,66,0,13,3,2
"qwen8B","Qwen 8B",1871,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",388,169,4,24,7,6,12,10,347,4,4,8,49,3,3,25,1,92,1,9,2,2,19,3,3,13,2,24,7,7,42,1,66,5,18,3,1
"qwen8B","Qwen 8B",1885,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",425,153,16,33,7,12,13,10,383,5,5,12,70,1,0,12,3,123,2,18,10,0,11,2,0,8,1,6,1,0,8,1,115,5,29,4,3
"qwen8B","Qwen 8B",201,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",431,164,13,25,8,9,1,10,348,5,5,9,46,1,0,35,1,101,1,10,27,0,35,2,0,7,1,25,1,0,20,1,60,4,33,6,3
"qwen8B","Qwen 8B",2100,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",404,133,7,28,10,8,5,10,307,5,5,11,63,1,0,38,1,43,1,15,1,0,14,1,0,15,1,9,1,0,14,1,85,9,11,11,2
"qwen8B","Qwen 8B",2147,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",497,154,16,37,11,12,17,10,416,5,5,11,68,1,0,22,1,126,1,37,1,0,18,1,0,10,1,20,1,0,13,1,91,5,13,7,2
"qwen8B","Qwen 8B",2168,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",227,78,7,11,9,3,0,10,176,3,3,4,37,1,0,16,1,24,1,8,11,0,11,4,0,12,1,6,1,0,14,1,44,3,9,2,3
"qwen8B","Qwen 8B",2173,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",371,125,10,25,11,7,5,10,307,5,5,10,63,1,0,43,1,31,1,22,9,0,27,2,0,6,1,11,1,0,15,1,79,6,5,2,1
"qwen8B","Qwen 8B",221,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",402,127,15,36,8,11,4,10,360,5,5,9,76,1,0,19,2,83,2,18,11,0,13,2,0,10,1,8,1,0,11,1,113,4,7,3,2
"qwen8B","Qwen 8B",2566,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",291,90,9,23,9,8,6,10,263,5,5,9,45,1,0,17,2,63,1,12,5,0,11,3,0,6,1,7,1,0,4,1,89,3,11,5,1
"qwen8B","Qwen 8B",2589,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",574,169,17,37,12,13,8,10,451,3,3,4,67,1,0,73,1,77,1,32,1,0,31,1,0,14,1,26,1,0,14,1,113,2,22,5,4
"qwen8B","Qwen 8B",2660,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",281,103,5,28,7,4,1,10,234,5,5,10,54,1,0,11,1,36,1,5,1,0,11,3,0,12,1,11,1,0,11,1,73,2,19,6,0
"qwen8B","Qwen 8B",2793,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",520,154,9,25,8,6,12,10,497,4,4,51,68,11,0,75,3,120,2,26,10,0,22,3,0,10,6,17,1,0,15,1,93,5,9,4,4
"qwen8B","Qwen 8B",2795,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",370,118,11,19,5,10,10,10,295,4,4,12,63,1,0,26,1,48,1,28,7,0,7,2,0,4,1,17,1,0,13,1,77,3,8,5,3
"qwen8B","Qwen 8B",2860,21,"Havva_Eren","Havva","Eren","female","turkish","qwen3-8b","Qwen/Qwen3-8B",328,112,9,25,1,4,2,10,276,5,5,13,39,1,0,21,1,80,1,18,1,0,14,1,0,14,1,10,1,0,10,1,57,0,18,1,2
